seed	time	gene_id	X	P	Z
546	1	12	1.1603367659643289	0.01981049122789452	0.7664726102019994
546	1	13	0.5622425138588979	0.012047586433184916	0.4895591369622071
546	1	14	0.37741757208708565	0.00955841756803736	0.7406514567238718
546	1	15	0.3574130266751799	0.019542796323876503	0.6839720907821016
546	1	16	0.6803581528328833	0.03630899450267721	0.5714639386796795
546	1	17	0.7551112494544407	0.03449000349405535	0.4045563328626736
546	1	18	0.02582862066728059	0.00022335312136643847	0.4251768460808523
546	1	19	1.0385814200510468	0.013498385811267638	0.7219209677834648
546	1	20	0.4738441456013134	0.02182209395664779	0.46030778676117184
546	1	21	0.4003282107986895	0.025816593598696445	0.5823704723774924
546	1	22	0.2982309863994687	0.01660492493141096	0.6369880239257056
546	1	23	0.6041914818512291	0.02485105379708584	0.498451150590543
546	1	24	0.19059943458030382	0.008759239388445186	0.4509377399216549
546	1	25	0.33543938375888355	0.01583465446299039	0.46327014120274224
546	1	26	0.3537155108173414	0.017430349506760093	0.3374168884127416
546	1	27	0.45822529676005325	0.0360737970002194	0.3572898587755699
546	1	28	0.28932048596844584	0.0010519216188864433	0.5255779289244569
546	1	29	0.5064370350088195	0.03267050044210721	0.17746808913217962
546	1	30	0.5811923537492147	0.02511453321003709	0.28808325654554007
546	1	31	0.29856122510084543	0.023012913516683064	0.32484220972750877
546	1	32	0.05919808563076719	0.004705414571271312	0.2540479276096072
546	1	33	0.4865836079215772	0.03524866259152207	0.31027293335488815
546	1	34	0.868178050570619	0.01866357333510474	0.46193319130789556
546	1	35	0.24449954069421853	0.01094592852217606	0.07720705583903341
546	1	36	0.8507118100023541	0.023408721500391052	0.5703090547025613
546	1	37	0.4426544323200611	0.011881206035750078	0.635055190357932
546	1	38	1.132033185854008	0.022319959090470586	0.5674972049360685
546	1	39	0.0471579112352342	0.0037277570590193037	0.43716244496637985
546	1	40	0.526512024076225	0.008866226941715948	0.25834332705398394
546	1	41	0.5355896951237784	0.019171183212397504	0.47299536208488574
546	1	42	0.3834690844199813	0.01930153153173532	0.16000293922630804
546	1	43	1.073615830587607	0.038447597579184235	0.3325926785299348
546	1	44	0.8726860812240446	0.03613302367803894	0.4297685861725735
546	1	45	0.8732006652928443	0.013033417874834639	0.48195352785037915
546	1	46	0.2627224547296316	0.014383402530020833	0.36409919767595667
546	1	47	1.7731509684194082	0.04048268049993331	0.5125682061314792
546	1	48	0.09242450328526851	0.0048938095471809185	0.5743564224446654
546	1	49	0.13519202921373413	0.003905044384722178	0.09436282051117191
546	2	0	1.8430912773689658	0.04935507000868879	0.5744700293294107
546	2	1	0.14475657248111218	0.00872568504671383	0.6305223958558716
546	2	2	0.08061020744881298	0.003314560742802612	0.6679514979000075
546	2	3	0.3101007330821681	0.006026625861374309	0.4440119233225988
546	2	4	0.4202872254207309	0.018508996800101648	0.6473450011688362
546	2	5	0.8897303376861583	0.032284733820251384	0.6206548267032324
546	2	6	0.8063828752116612	0.025728822594223363	0.4203981458818266
546	2	7	1.8836878995769442	0.05189002327877447	0.887867971636941
546	2	8	1.1644217015131246	0.027577645584895942	0.35736899906898056
546	2	9	0.15003465669617466	0.007454095338561375	0.1166598776738803
546	2	10	0.4117938011544121	0.02150244960240617	0.49913550728985684
546	2	11	0.7779630384064755	0.024558414288056878	0.6081412648483078
546	2	12	1.6699275593828018	0.04044822718065127	0.766091317611659
546	2	13	0.8110783947227409	0.0196855453522534	0.490129848038127
546	2	14	0.47648504846492457	0.013224282172228952	0.7410545574144485
546	2	15	0.26149623006689837	0.012798960501761365	0.683567297327236
546	2	16	0.5115094726582755	0.02437257604839033	0.5717379510882558
546	2	17	0.7312038925272533	0.027117145581486923	0.40431884322924827
546	2	18	0.04053431846446127	0.0008958144860866121	0.42572325722756693
546	2	19	1.5925149443897761	0.03608620814932192	0.7214597327246842
546	2	20	0.45485117499012606	0.017006085631420143	0.4601437977025797
546	2	21	0.29762576966723986	0.014573419022993743	0.5816493925186886
546	2	22	0.21003010605898895	0.01068277555137661	0.637576541478881
546	2	23	0.5792051927818944	0.02142644803287021	0.49825173135886686
546	2	24	0.1734094106677056	0.006817274507417502	0.4517762054433494
546	2	25	0.29307148387812243	0.012007242165089577	0.46327989518523016
546	2	26	0.27965976317501895	0.01261060825602655	0.33754228649431706
546	2	27	0.24790002652821647	0.016859212808811294	0.3570131192685464
546	2	28	0.437086761148753	0.009991223338876956	0.5258392237301646
546	2	29	0.33990245454101153	0.018462200170632295	0.17824736222270662
546	2	30	0.5450032683376784	0.020637314873018946	0.28794810599138004
546	2	31	0.17043151190819322	0.011022602235766775	0.32450456111700743
546	2	32	0.03274648749233934	0.002181116580004824	0.2538883800871328
546	2	33	0.2746431367575865	0.017645195072473103	0.3099058912766495
546	2	34	1.0596358952267035	0.030342486680989177	0.46169171424831285
546	2	35	0.2306633746615679	0.008722766266451252	0.07728395959460613
546	2	36	1.122671504277695	0.030015092865838675	0.570021531416116
546	2	37	0.5414625136090092	0.01561442804662329	0.6336914295241634
546	2	38	1.460077260864546	0.03964921507326491	0.5668815283485028
546	2	39	0.026056078640737185	0.0017429733958000744	0.4371372339238738
546	2	40	0.7910308485330726	0.018389462656785153	0.258124302991716
546	2	41	0.5667541751969173	0.01895405436747282	0.47359689127796833
546	2	42	0.3340784143651664	0.013762672723615083	0.16018447030682348
546	2	43	1.1654474137023636	0.03816745153852422	0.3321731157715801
546	2	44	0.8407726574667486	0.030950234238917566	0.4303493455339981
546	2	45	1.2539173360666664	0.03044678867164394	0.4833206521746309
546	2	46	0.20042368425816742	0.009463741688699226	0.3631163695150588
546	2	47	2.4551973317338347	0.06221503198604225	0.5114621439229294
546	2	48	0.07550930708343435	0.003335239580863786	0.5749827905130278
546	2	49	0.16013389319621704	0.004749759532658663	0.09462629585905231
546	3	0	2.0335650336669184	0.05793033944139842	0.5860617251567448
546	3	1	0.0844223299638483	0.004702113076178111	0.6250269017589583
546	3	2	0.060538775043541534	0.0025735211862474567	0.6708108649446759
546	3	3	0.2958124898085899	0.009700823860239948	0.4485229929493308
546	3	4	0.5254984022312597	0.013489859490288532	0.6358477427376138
546	3	5	0.6973144390264708	0.028345859745309492	0.6358260505676293
546	3	6	1.0023043782382068	0.025504670505977708	0.41806857546856235
546	3	7	2.1566388393967886	0.05946458284110039	0.890504423349907
546	3	8	1.4190946802630133	0.03657827397388307	0.35548686446804906
546	3	9	0.10757040839117421	0.004817319828412807	0.1160842197350257
546	3	10	0.2887829012456066	0.013274738510723886	0.4960674481245812
546	3	11	0.9235725586109924	0.024546018630814168	0.5948808982752132
546	3	12	2.6331467796307226	0.05244318084325101	0.7764844048378655
546	3	13	0.7638002356503705	0.02550750046482839	0.4962129785421349
546	3	14	0.6792421148109297	0.014987982697884048	0.7446624618053375
546	3	15	0.31321959633115404	0.008358308636095041	0.684917984995064
546	3	16	0.37946862013440974	0.01635349966409481	0.5711118248693181
546	3	17	0.677573245689841	0.02335019179342061	0.40510745120972835
546	3	18	0.1098928326995487	0.0012745704589010986	0.4240690485548758
546	3	19	1.9738817326861073	0.049931467646619	0.7229483454535126
546	3	20	0.4072582977872522	0.014517888695284543	0.46096136420296135
546	3	21	0.41211858950086344	0.00958315792880271	0.5839701422093085
546	3	22	0.14705265167343157	0.006719870610263556	0.6207797354636347
546	3	23	0.5317747636561838	0.018354421553776763	0.5036641129401099
546	3	24	0.20832098092658954	0.005528561954366619	0.44885476777395883
546	3	25	0.34178476070352076	0.009354358900183381	0.46376590974055254
546	3	26	0.22112535408795603	0.008909522567565373	0.3346065390829462
546	3	27	0.15091487764849607	0.00810265171869192	0.3647219090373451
546	3	28	0.5452637268260916	0.01375349744832963	0.5185369770562223
546	3	29	0.23223860109626496	0.011007449001195446	0.17165678115064678
546	3	30	0.5227687863891123	0.017278384770082394	0.2917534336292863
546	3	31	0.10973368313100099	0.0055778423737104675	0.3334303263452271
546	3	32	0.01725156723289166	0.0010698016081010081	0.2541886200923159
546	3	33	0.17090333532472451	0.008874701434756473	0.311232306601475
546	3	34	1.215558430197416	0.033356082436924776	0.46831669216416444
546	3	35	0.2152336843396908	0.007334936669338978	0.07507570745510557
546	3	36	1.2193491125095781	0.035475155993441705	0.5778907785658359
546	3	37	0.5515975309354926	0.017148334450518263	0.6389977857094558
546	3	38	1.6437226306192472	0.04612809341809859	0.563628187214187
546	3	39	0.014903696990455004	0.0008539905723568223	0.4377557755700799
546	3	40	1.0015298641340062	0.024896605884686555	0.25896047196360333
546	3	41	0.5448944246994686	0.017943224718041027	0.4567491606494458
546	3	42	0.3292720803875714	0.010666047386431288	0.154900083852197
546	3	43	1.3037282145628812	0.03703168095517089	0.33391484766280777
546	3	44	0.7525280624635377	0.026636814588680818	0.42844795155130816
546	3	45	1.4407235336122897	0.039496684935301805	0.46637466080184337
546	3	46	0.15655356757070432	0.006430908620124254	0.3674295797786724
546	3	47	3.0487651018974304	0.0773661891822848	0.5147747741771213
546	3	48	0.07612528049066386	0.002423405059447537	0.5751543676441199
546	3	49	0.1663034255531891	0.005044911268373597	0.09075976641490437
546	4	0	2.093785699579757	0.058203772735531845	0.5931267762050274
546	4	1	0.04884857409427663	0.002484706150499818	0.6216534343756913
546	4	2	0.044086755364364946	0.001759903679789753	0.6726179853397576
546	4	3	0.24439676120944068	0.00849649760872118	0.4512726303387894
546	4	4	0.728910807832449	0.015092887119978278	0.6287334628212083
546	4	5	0.5130050745316195	0.020282962172878796	0.6445356078720695
546	4	6	1.1796688061764435	0.028690397088952612	0.41688561273049635
546	4	7	2.330337619337434	0.06192406584469533	0.8920860061215723
546	4	8	1.5427289269282776	0.040609991824989686	0.35432739398677765
546	4	9	0.07682415480530426	0.0031293281983348323	0.11572752146938677
546	4	10	0.20348405477680181	0.008423702734936332	0.4944835170201753
546	4	11	1.0239199624044644	0.026411369239599632	0.5866492193005507
546	4	12	3.4692717056442293	0.07497720607677719	0.7826921159970943
546	4	13	0.6419676872688287	0.022003777511161768	0.5002491543882271
546	4	14	0.766862745579977	0.01935667404771191	0.747061603112899
546	4	15	0.44066784455411545	0.008961922063262382	0.6856066796162533
546	4	16	0.2802849683002486	0.010997681762262675	0.570806680991854
546	4	17	0.6111236792051638	0.01963310630027211	0.4055102044576225
546	4	18	0.14444981718121483	0.0031147829569512443	0.4232334335623758
546	4	19	2.200322502133319	0.05639539590416229	0.7237042575016315
546	4	20	0.35734203915418894	0.011804611598086937	0.46139281342558097
546	4	21	0.4661276248453512	0.011804230522433323	0.5851497164284035
546	4	22	0.10276325581834948	0.004263800649793963	0.6103477880379296
546	4	23	0.4706022317371724	0.015299959303361225	0.5069794571772562
546	4	24	0.2762241604334055	0.005977417315690984	0.44735766956650297
546	4	25	0.4185199144124746	0.009812323454971348	0.46404064775491993
546	4	26	0.1749288695840585	0.006385910999627347	0.332791565904256
546	4	27	0.10424389568305151	0.004433501136932221	0.3694826839245096
546	4	28	0.6045882404137152	0.015636951574354574	0.514058250873551
546	4	29	0.15891834966349982	0.006799304483011473	0.1679134685284114
546	4	30	0.5116306814089919	0.015022817683089709	0.29409911212110823
546	4	31	0.08044820314611326	0.003226398255325588	0.3389830167767987
546	4	32	0.00899948960330629	0.0005106469716589444	0.25433018390792467
546	4	33	0.11873218441171465	0.004979379650202284	0.31191610324284974
546	4	34	1.323953167416669	0.03477417019843947	0.47238700054267085
546	4	35	0.19606935411176651	0.006206841037244602	0.07375476547420637
546	4	36	1.1899082307443258	0.03511784057011129	0.5826993152338986
546	4	37	0.508141369864485	0.01592115747460307	0.6417823639601997
546	4	38	1.7384648117782397	0.047269606286759906	0.5613458559858092
546	4	39	0.009089035604300369	0.00044054603319961487	0.43813833308821243
546	4	40	1.1663138419967154	0.028709675552990133	0.2593935731611352
546	4	41	0.46946870793201745	0.015684524523046847	0.4464748933508045
546	4	42	0.3301054560035116	0.009492864541138872	0.15174377222250723
546	4	43	1.4228264699997366	0.03753310767375526	0.3348235924252965
546	4	44	0.6537924077294214	0.021662689933110685	0.42747947820720195
546	4	45	1.4801075227786171	0.04138520418715722	0.45631540650106345
546	4	46	0.1258586818586995	0.004546013270118103	0.36975993268154184
546	4	47	3.56859984521543	0.08738262943970208	0.516446887404144
546	4	48	0.08772031796387549	0.0021981497527778253	0.5755051662935664
546	4	49	0.15633963007458843	0.004767594905835365	0.08850528245230754
546	5	0	1.9207387137650311	0.11331750412482325	0.5961203988081497
546	5	1	0.027722207392238518	0.0013544361842211417	0.619520552284444
546	5	2	0.028735738102296654	0.0012097354413834443	0.6733021532903608
546	5	3	0.1924179796077796	0.006649165843823335	0.45353699392951685
546	5	4	0.8622359854268387	0.019714607875531743	0.6248211036252459
546	5	5	0.36787269812014084	0.014101075260950849	0.6497607185698906
546	5	6	1.3030689294272915	0.03191289607166768	0.415963468164651
546	5	7	2.388779421473731	0.0632397907633116	0.8931846453616599
546	5	8	1.691175650144456	0.0417770467935856	0.3541851451275542
546	5	9	0.055056858131515625	0.002107225115717347	0.11581341717262333
546	5	10	0.14324395396531114	0.005593260234917003	0.4922332574206225
546	5	11	1.0270744483388174	0.02768174556602622	0.5844531967641987
546	5	12	4.132644975152393	0.09355697764684807	0.78545695414061
546	5	13	0.5275635443196034	0.017505509915446842	0.5013347383838762
546	5	14	0.7233789459853325	0.020717022122071296	0.7476466394871131
546	5	15	0.5174857551484455	0.011871784164604392	0.686277207643588
546	5	16	0.20706754525693333	0.0076618812186140875	0.5711243424819401
546	5	17	0.5487922532093937	0.016713959227166272	0.40589302564917407
546	5	18	0.1356924507101522	0.003905978510220091	0.42278024963041677
546	5	19	2.4143381251926654	0.059478319173744625	0.724334214239212
546	5	20	0.31056667580080205	0.009774544457299751	0.4623879391769635
546	5	21	0.4327661821345701	0.012651805144394611	0.5861161715779699
546	5	22	0.07178573743075761	0.0028100873590362254	0.6048595355138491
546	5	23	0.3811794368571216	0.012789124488774688	0.5085318987474363
546	5	24	0.30733621246666953	0.007466540227401381	0.44563888721625416
546	5	25	0.4700968782681407	0.01132856523148786	0.46541231668062116
546	5	26	0.13836482801743147	0.004765797612720095	0.3330296349180797
546	5	27	0.0801354442117579	0.00286977914670327	0.3716730666702979
546	5	28	0.6126268868483543	0.016409281936139355	0.5119007235113403
546	5	29	0.10816202667118147	0.004383210756667028	0.16567217637849055
546	5	30	0.5063257732986426	0.013870877471136718	0.29526611081803844
546	5	31	0.06399098035683054	0.002215857548128348	0.3405191527994924
546	5	32	0.00467583584216443	0.00025086161322986615	0.25397296558546845
546	5	33	0.08326122471999486	0.003248986021635278	0.3127962831837921
546	5	34	1.3867917830080176	0.03579689486011796	0.47409779077340664
546	5	35	0.1785283014012037	0.005338081660537735	0.07295769609816594
546	5	36	1.082745906122703	0.03242808945062272	0.5847265745326559
546	5	37	0.4135905603886192	0.013876467195084109	0.6442517985080395
546	5	38	1.7744388661936839	0.04725409347488576	0.5610228763977653
546	5	39	0.005452001549645151	0.0002521484262156513	0.4381515093160146
546	5	40	1.2951075197111215	0.031618239056809765	0.2600386470235924
546	5	41	0.41174819339254787	0.012787095517893237	0.4413778827946301
546	5	42	0.31234122060664055	0.008975126884005499	0.14970469699892364
546	5	43	1.5026804093578798	0.03867613123864216	0.3364356510321851
546	5	44	0.5696503670668885	0.017773653739103248	0.42661515400173533
546	5	45	1.4502610442154436	0.04023511549178449	0.45087167989528326
546	5	46	0.10173741409646007	0.0034429520532806963	0.3716948046875398
546	5	47	4.035855751130554	0.0966778938444945	0.5172671700281297
546	5	48	0.08786988336116623	0.0023815570077821745	0.5750294131072299
546	5	49	0.1333614878850603	0.004239971891722657	0.08735513514035387
546	6	0	1.6369765250663293	0.052121917340445925	0.5959637896872976
546	6	1	0.015507296649846734	0.000753352681282867	0.6193518235595156
546	6	2	0.01765972257579837	0.0007754890072688203	0.6729784784299468
546	6	3	0.1474166252977788	0.0051386651800053775	0.45386025187307005
546	6	4	1.5236768351431795	0.02293922650879027	0.6246752548015989
546	6	5	0.26139969125042056	0.009916753785588404	0.6520273290535442
546	6	6	1.4134235801831487	0.03461205108395509	0.4148000147805603
546	6	7	2.321088429239233	0.06363686618213613	0.893301480180336
546	6	8	1.8900210229593686	0.044905872116992256	0.3543341572434489
546	6	9	0.03997396202336601	0.0014796980645797393	0.11590488141939781
546	6	10	0.10055044319428588	0.003857977562587229	0.4905364389087934
546	6	11	0.955735016109273	0.027282281873093842	0.5851011273828091
546	6	12	4.676911330542272	0.10949320604443948	0.7853784061651273
546	6	13	0.42890200069264917	0.014111209729378375	0.49973569440775306
546	6	14	0.6506649876948237	0.019230608678280883	0.7465858639743399
546	6	15	1.1296507908608007	0.01371258292580363	0.6869719998738276
546	6	16	0.1531234957860484	0.0055478657499442845	0.5708988842750629
546	6	17	0.5026172410443587	0.014712570094528369	0.4062992159854761
546	6	18	0.11709395145773763	0.0036243695707968014	0.4219846835558109
546	6	19	2.6374006522574924	0.06402687469176287	0.7250819861998982
546	6	20	0.26836516490752693	0.008328282627985293	0.46290206293198144
546	6	21	0.35135657824293426	0.011571136690556993	0.5872825554569203
546	6	22	0.05013606511088118	0.0019239593089923845	0.6047356818018658
546	6	23	0.3264752184587814	0.010177392124685634	0.5085158628336856
546	6	24	0.33197378376905573	0.008173881527270836	0.44409193523992563
546	6	25	0.6285631005372687	0.012499063916326105	0.4658394449263875
546	6	26	0.10941535825932078	0.0036954279530945996	0.3334249121578652
546	6	27	0.0943013949212095	0.0021535452526621913	0.3716218777861692
546	6	28	0.6709334533167687	0.01633666832958125	0.5119120379880755
546	6	29	0.07322108628349745	0.0029229749576032376	0.16469090536103578
546	6	30	0.5038974430720989	0.013457486233594974	0.29527195305284937
546	6	31	0.06888844706199168	0.0017217902559724498	0.34009998459104096
546	6	32	0.002426541902062852	0.00012762632338202237	0.254049149943329
546	6	33	0.08111985105055732	0.0022320911536910628	0.3135184547421132
546	6	34	1.454418094163368	0.03679965178383641	0.47399943761474383
546	6	35	0.16953994351035306	0.004765133401288197	0.07290177733722351
546	6	36	0.9513528013409053	0.02898000666982275	0.5846150904294305
546	6	37	0.3457964644914439	0.011110222562765108	0.6465274190885061
546	6	38	1.786687557586848	0.047328327145935094	0.5624990078292439
546	6	39	0.0031644940655258694	0.00014819382698814875	0.4380904186557174
546	6	40	1.4222271121812469	0.03446277669589569	0.26050789389189766
546	6	41	0.3769455182610132	0.010990390011374326	0.44134562193625115
546	6	42	0.33424306574489815	0.008336927178183818	0.14952373637738664
546	6	43	1.6060632585892356	0.04007799680930513	0.3374561844295589
546	6	44	0.500952693701998	0.015182484215643435	0.42564756888899513
546	6	45	1.3773946561163342	0.03869681388955217	0.4494593150863691
546	6	46	0.08174375706595736	0.0027271600875178946	0.3733374276632684
546	6	47	4.457485606748831	0.10729285016870031	0.5188481690361894
546	6	48	0.08442309201725182	0.0023463256362286833	0.5737706614258845
546	6	49	0.10516076598596215	0.0035539743899032947	0.0871466593079441
546	7	0	1.366004528512772	0.04179178828970326	0.5999365161096456
546	7	1	0.008616159942539815	0.0004037539408382767	0.6175516053271725
546	7	2	0.010698814226351883	0.0004573955595329899	0.6740661351366617
546	7	3	0.11179910035444222	0.0037735883281665053	0.45523246887835894
546	7	4	1.2804817094526855	0.03857465792008417	0.6207551765870081
546	7	5	0.18527754728444343	0.006750553941138901	0.6562041890356184
546	7	6	1.4088005925020675	0.0359784754289506	0.41442313715296974
546	7	7	2.1528524156975606	0.05930254540327846	0.8941058663703363
546	7	8	2.1188340461007176	0.04805994185609625	0.35361892144489143
546	7	9	0.030072222107806364	0.0010285280154313098	0.11566266205643795
546	7	10	0.07053194783765107	0.002593782645539761	0.4901577691219774
546	7	11	0.8592274716442508	0.024356522162480368	0.5801895957070681
546	7	12	4.984134969452686	0.11881564480949403	0.7887775339664908
546	7	13	0.3471447682724716	0.010991678709633369	0.5023993776839224
546	7	14	0.5385860876874607	0.016587109130429014	0.748192358379364
546	7	15	0.841643486070632	0.02846208622368382	0.6871744520243164
546	7	16	0.11339407917585603	0.003929336017966515	0.5707320072707198
546	7	17	0.45054508105900687	0.012899007675246784	0.40641931664440717
546	7	18	0.0922564369667391	0.003002753545359839	0.4216934658289273
546	7	19	2.8555060456520227	0.06701030648997157	0.7253171395665519
546	7	20	0.23134678666995956	0.0068939233376861106	0.4629575354958834
546	7	21	0.27986582501004764	0.009031823066019708	0.5876524584733389
546	7	22	0.035014019404536176	0.001287010680370124	0.5989314268696994
546	7	23	0.2322839911953236	0.00833928050653848	0.5103658409733087
546	7	24	0.3143625178275588	0.008463462533243076	0.4436837911808147
546	7	25	0.577031786500391	0.015960057462517135	0.4657825024492878
546	7	26	0.08651658329513638	0.0027991316878178294	0.33222686248758604
546	7	27	0.07290161479194415	0.00240191683140451	0.3743070617065437
546	7	28	0.5758192704363843	0.017110253331412178	0.5094186565160764
546	7	29	0.04948367338048879	0.0018952484499398716	0.16291877893179554
546	7	30	0.5023261174014789	0.012828435251883685	0.29657907283051455
546	7	31	0.054429665774575045	0.0017607298857047339	0.34341119352357813
546	7	32	0.0012589454813321935	6.341517278718135e-05	0.25415275991375474
546	7	33	0.05026264630906995	0.002066858443383108	0.3136941674160207
546	7	34	1.4453826426782201	0.036972463304262716	0.4763092111021097
546	7	35	0.15368163398173823	0.004330450136133366	0.07221233976772864
546	7	36	0.8255433942791895	0.024412985522187024	0.5873282942462535
546	7	37	0.24719089329359262	0.00889062883405793	0.6474745222533613
546	7	38	1.7410690838288083	0.0456632796127358	0.5608434637907417
546	7	39	0.001815322760538811	8.247366047582024e-05	0.4383324837350536
546	7	40	1.4877989031598329	0.036262485673242216	0.2606082037905695
546	7	41	0.36116925279574774	0.009628095023330197	0.4356904928299494
546	7	42	0.26860626396734805	0.008522917710320807	0.147902310955704
546	7	43	1.6094569973536954	0.04102129866583116	0.3376345967613548
546	7	44	0.4457278883926788	0.012786897330803643	0.42535251084858205
546	7	45	1.302461048056403	0.03523118127358718	0.4442542695281129
546	7	46	0.06594873022519505	0.002099057356396364	0.374214688114777
546	7	47	4.83823393592287	0.11357372786977184	0.5194421381332027
546	7	48	0.07288186748716147	0.0021616582291899035	0.5742937076507715
546	7	49	0.08007363447359868	0.002689397063940618	0.08598386537535047
546	8	0	1.1256239446933198	0.0361081240463	0.6015685305817406
546	8	1	0.004756260185896416	0.0002321352315319846	0.6170549158185458
546	8	2	0.006409728615492854	0.0002868849287839541	0.6743734062772402
546	8	3	0.08445780573997158	0.002963366548485326	0.4554117029709935
546	8	4	0.9788185905773853	0.03405131492474325	0.619444715552186
546	8	5	0.13116281227799922	0.004951819470646471	0.6586417175688328
546	8	6	1.3310181324894381	0.03719191529392899	0.4137212312245978
546	8	7	1.877227473076012	0.05700563522552044	0.8942849723903027
546	8	8	2.3902639742915954	0.05578738540143813	0.35320120512710995
546	8	9	0.030662788871568064	0.0008000306986157972	0.11547950417411927
546	8	10	0.04946673776347172	0.00188293245201707	0.4897722279113406
546	8	11	0.7521935223458578	0.0226882375870056	0.5776953249743039
546	8	12	5.072560744532406	0.13125469423107564	0.7901093031053797
546	8	13	0.2813305196850147	0.009210312360456767	0.5028604706414848
546	8	14	0.4355099301000622	0.014240209553382448	0.7484352289353197
546	8	15	0.5797727919263499	0.02232245807187401	0.6875093404841046
546	8	16	0.08451897674575172	0.003011860545697092	0.570245739714173
546	8	17	0.4073356620651001	0.011975015773325357	0.4066214781633432
546	8	18	0.07077932716884494	0.0024549541840954343	0.4210885408779974
546	8	19	3.0892945356831816	0.07514083458271015	0.7257419868589907
546	8	20	0.1991728430355758	0.006151733717075688	0.4628531615087941
546	8	21	0.22291541194153236	0.007450822511723493	0.5883265850881063
546	8	22	0.024461915541907034	0.0009303607723243373	0.5968953692806949
